STATISTIC,Statistic Label,TLIST(A1),Year,C02479V04377,Garda Region,C02480V03003,Type of Offence,UNIT,VALUE
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,1,Homicide & related offences ,Number,1
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,2,Sexual offences ,Number,71
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,407
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,4,Dangerous or negligent acts ,Number,199
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,5,Kidnapping and related offences ,Number,3
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,6,"Robbery, extortion and hijacking offences ",Number,16
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,7,Burglary and related offences ,Number,127
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,8,Theft and related offences ,Number,478
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,9,"Fraud, deception and related offences ",Number,320
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,10,Controlled drug offences ,Number,267
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,11,Weapons and explosives offences ,Number,40
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,12,Damage to property and to the environment  offences ,Number,319
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,13,Public order and other social code offences ,Number,527
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,20,North Western Region,15,"Offences against government, justice procedures and organisation of crime ",Number,147
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,1,Homicide & related offences ,Number,1
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,2,Sexual offences ,Number,68
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,346
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,4,Dangerous or negligent acts ,Number,154
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,5,Kidnapping and related offences ,Number,3
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,6,"Robbery, extortion and hijacking offences ",Number,17
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,7,Burglary and related offences ,Number,166
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,8,Theft and related offences ,Number,631
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,9,"Fraud, deception and related offences ",Number,299
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,10,Controlled drug offences ,Number,349
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,11,Weapons and explosives offences ,Number,33
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,12,Damage to property and to the environment  offences ,Number,302
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,13,Public order and other social code offences ,Number,400
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,30,Eastern Region,15,"Offences against government, justice procedures and organisation of crime ",Number,183
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,1,Homicide & related offences ,Number,1
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,2,Sexual offences ,Number,64
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,371
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,4,Dangerous or negligent acts ,Number,157
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,5,Kidnapping and related offences ,Number,3
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,6,"Robbery, extortion and hijacking offences ",Number,15
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,7,Burglary and related offences ,Number,114
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,8,Theft and related offences ,Number,646
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,9,"Fraud, deception and related offences ",Number,289
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,10,Controlled drug offences ,Number,396
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,11,Weapons and explosives offences ,Number,42
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,12,Damage to property and to the environment  offences ,Number,333
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,13,Public order and other social code offences ,Number,566
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,40,Southern Region,15,"Offences against government, justice procedures and organisation of crime ",Number,184
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,1,Homicide & related offences ,Number,1
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,2,Sexual offences ,Number,70
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,401
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,4,Dangerous or negligent acts ,Number,163
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,5,Kidnapping and related offences ,Number,3
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,6,"Robbery, extortion and hijacking offences ",Number,34
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,7,Burglary and related offences ,Number,169
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,8,Theft and related offences ,Number,922
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,9,"Fraud, deception and related offences ",Number,339
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,10,Controlled drug offences ,Number,394
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,11,Weapons and explosives offences ,Number,50
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,12,Damage to property and to the environment  offences ,Number,380
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,13,Public order and other social code offences ,Number,560
RCD06C02,"Recorded crime incident rate per 100,000 people",2021,2021,IE0,State,15,"Offences against government, justice procedures and organisation of crime ",Number,245
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,1,Homicide & related offences ,Number,2
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,2,Sexual offences ,Number,82
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,514
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,4,Dangerous or negligent acts ,Number,144
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,5,Kidnapping and related offences ,Number,4
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,6,"Robbery, extortion and hijacking offences ",Number,82
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,7,Burglary and related offences ,Number,276
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,8,Theft and related offences ,Number,2392
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,9,"Fraud, deception and related offences ",Number,322
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,10,Controlled drug offences ,Number,451
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,11,Weapons and explosives offences ,Number,81
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,12,Damage to property and to the environment  offences ,Number,623
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,13,Public order and other social code offences ,Number,770
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,10,Dublin Metropolitan Region,15,"Offences against government, justice procedures and organisation of crime ",Number,591
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,1,Homicide & related offences ,Number,2
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,2,Sexual offences ,Number,72
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,472
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,4,Dangerous or negligent acts ,Number,193
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,5,Kidnapping and related offences ,Number,3
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,6,"Robbery, extortion and hijacking offences ",Number,19
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,7,Burglary and related offences ,Number,129
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,8,Theft and related offences ,Number,632
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,9,"Fraud, deception and related offences ",Number,200
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,10,Controlled drug offences ,Number,201
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,11,Weapons and explosives offences ,Number,38
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,12,Damage to property and to the environment  offences ,Number,328
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,13,Public order and other social code offences ,Number,583
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,20,North Western Region,15,"Offences against government, justice procedures and organisation of crime ",Number,139
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,1,Homicide & related offences ,Number,2
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,2,Sexual offences ,Number,69
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,3,"Attempts/threats to murder, assaults, harassments and related offences ",Number,402
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,4,Dangerous or negligent acts ,Number,149
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,5,Kidnapping and related offences ,Number,2
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,6,"Robbery, extortion and hijacking offences ",Number,26
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,7,Burglary and related offences ,Number,183
RCD06C02,"Recorded crime incident rate per 100,000 people",2022,2022,30,Eastern Region,8,Theft and related offences ,Number,893
